course,subject,exam,question,extract,optionA,optionB,optionC,optionD,optionE,optionF,optionG,correct_answer,Rationale,study_tip
ATI TEAS 7,TEAS Science,ATI TEAS Science Practice Test,Which of the following substances has an acidic pH?,,Lemon juice,Blood,Urine,Salt water,,,,A,"The correct answer is A, Lemon juice, which has an acidic pH typically around 2 due to its citric acid content. Blood, urine, and salt water are not typically acidic in nature. Blood has a slightly basic pH, urine can vary but is usually slightly acidic to neutral, and salt water is neutral to slightly alkaline. Lemon juice is a commonly known acidic substance, often used in cooking and cleaning due to its acidic properties.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Test,Which lifestyle practice can benefit the lymphatic system?,,Consuming a high-sugar diet,Maintaining a sedentary lifestyle,Regularly engaging in moderate exercise,Smoking cigarettes,,,,C,"Regularly engaging in moderate exercise benefits the lymphatic system by promoting circulation and aiding in the removal of toxins and waste products from the body. This helps maintain a healthy lymphatic system. Consuming a high-sugar diet can lead to inflammation and hinder lymphatic function. Maintaining a sedentary lifestyle can result in poor circulation, which negatively affects the lymphatic system. Smoking cigarettes introduces toxins into the body, further burdening the lymphatic system. Therefore, the correct lifestyle practice that can benefit the lymphatic system is regularly engaging in moderate exercise.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Questions,"When water boils, it changes from a liquid to a gas. This is an example of a:",,Chemical reaction,Physical change,Nuclear reaction,Biological process,,,,B,"This is a physical change because boiling water involves a change in state from liquid to gas without altering the chemical composition of the water molecules. In a chemical reaction, new substances are formed by breaking and forming chemical bonds, which is not the case during boiling. A nuclear reaction involves changes in atomic nuclei, which are not occurring during boiling. A biological process refers to activities related to living organisms, which is not applicable to the change from liquid to gas in boiling water.",
ATI TEAS 7,TEAS Science,ATI TEAS Practice Test Science,What are Mendel's laws?,,"Law of inheritance, law of expression","Law of segregation, law of independent assortment","Law of dominance, law of recessiveness","Law of mutation, law of crossing over",,,,B,"The correct answer is B. Mendel's laws consist of the law of segregation, which states that each parent passes one allele for each trait, and the law of independent assortment, which explains that genes for different traits are inherited independently. Choice A is incorrect because 'law of expression' is not one of Mendel's laws. Choice C is incorrect because 'law of dominance' and 'law of recessiveness' do not represent the two main laws proposed by Mendel. Choice D is incorrect because 'law of mutation' and 'law of crossing over' are not part of Mendel's original laws.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Questions,What is the atomic number of an atom?,,The number of protons in an atom,The number of neutrons in an atom,The number of electrons in an atom,The sum of protons and neutrons,,,,A,"The correct answer is A: The atomic number of an atom is the number of protons in its nucleus. This number uniquely identifies the element, as each element has a distinct number of protons. Neutrons and electrons play roles in the atom's structure and stability, but the atomic number specifically refers to the number of protons. Choice B (The number of neutrons in an atom) is incorrect because the atomic number does not include neutrons; it only represents the number of protons. Choice C (The number of electrons in an atom) is incorrect because the atomic number is not related to the number of electrons, which can vary in different atomic configurations. Choice D (The sum of protons and neutrons) is incorrect because it refers to the mass number of an atom, which is the total number of protons and neutrons in the nucleus, not just the protons.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Practice Test,Which of the following enzymes unwinds the double-stranded DNA during replication?,,Helicase,Ligase,Nuclease,Polymerase,,,,A,"Helicase is the enzyme responsible for unwinding the double-stranded DNA during replication by breaking the hydrogen bonds between the base pairs. This process creates the replication fork where DNA polymerase can then synthesize new DNA strands. Ligase functions to join Okazaki fragments on the lagging strand, not unwind DNA. Nuclease is involved in DNA repair by removing damaged DNA segments. Polymerase is responsible for synthesizing new DNA strands based on the existing template strands, not for unwinding the DNA.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Test,What happens to the potential energy of an object when it is lifted higher above the ground?,,Potential energy decreases,Potential energy remains the same,Potential energy increases,Potential energy becomes zero,,,,C,"When an object is lifted higher above the ground, its potential energy increases. This is because the higher the object is lifted, the greater its potential energy due to the increased distance from the ground. The formula for gravitational potential energy is PE = mgh, where m is the mass of the object, g is the acceleration due to gravity, and h is the height above the reference point. Therefore, as the height (h) increases, the potential energy (PE) also increases, making choice C the correct answer. Choices A, B, and D are incorrect because when an object is lifted higher, it gains potential energy rather than losing it, keeping it the same, or becoming zero. Thus, the correct answer is that the potential energy of an object increases when it is lifted higher above the ground.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Questions,What is the process by which a cell divides into two or more new cells?,,Mitosis,Meiosis,Both mitosis and meiosis,None of the above,,,,A,"Mitosis is the process by which a cell divides into two identical daughter cells. This type of cell division is essential for growth, repair, and maintenance of multicellular organisms. Meiosis, on the other hand, is a type of cell division that produces gametes (sperm and egg cells) with half the number of chromosomes as the parent cell. Meiosis does not directly result in the formation of new cells, as it is specifically geared towards the production of reproductive cells. Therefore, the correct answer is A. Option C, stating both mitosis and meiosis, is incorrect because meiosis is not involved in the general process of cell division to produce new cells; it is specialized for gamete formation. Option D is incorrect because mitosis is indeed the process responsible for cell division in which one cell divides into two daughter cells, making it the accurate choice for this question.",
ATI TEAS 7,TEAS Science,ATI TEAS Practice Test Science,A child complains of heavy breathing even when relaxing. They are an otherwise healthy child with no history of respiratory problems. What might be the issue?,,Asthma,Blood clot,Hyperventilation,Exercising too hard,,,,C,"In this scenario, where a child complains of heavy breathing even when relaxing and has no history of respiratory problems, the most likely issue is hyperventilation. Hyperventilation is an abnormal breathing pattern where a person breathes in excess of the body's requirements. It can be triggered by stress, anxiety, panic attacks, or lower-than-normal carbon dioxide levels in the blood. Unlike asthma, a blood clot, or exercising too hard, hyperventilation fits the symptoms described and is more common in individuals without a history of respiratory problems.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Questions,What is the shape of the DNA molecule?,,Linear,Circular,Double helix,Straight chain,,,,C,"The correct answer is C: Double helix. The shape of the DNA molecule is a double helix, a structure first described by James Watson and Francis Crick in 1953. This shape consists of two strands twisted around each other in a spiral. The double helix structure allows DNA to be compactly stored within the cell nucleus and provides stability to the molecule. Options (A) Linear, (B) Circular, and (D) Straight chain are incorrect as they do not accurately represent the shape of the DNA molecule. DNA is not linear but rather forms a twisted double helix; it is not circular like a ring but has a spiral structure, and it is not a straight chain but a twisted ladder-like structure.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Practice Test,"What is the name of the cartilage flap that covers the trachea during swallowing, preventing food from entering the airway?",,Epiglottis,Glottis,Larynx,Pharynx,,,,A,"The correct answer is A: Epiglottis. The epiglottis is a cartilage flap located at the base of the tongue that covers the trachea during swallowing. Its primary function is to prevent food and liquids from entering the airway and instead directs them towards the esophagus. The glottis (choice B) refers to the space between the vocal cords in the larynx. The larynx (choice C) is the voice box containing the vocal cords responsible for phonation. The pharynx (choice D) is the throat region connecting the mouth and the esophagus, playing a role in both digestion and respiration.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Test,Where is the pineal gland located in the body?,,Below the larynx,Above the kidney,At the center of the brain hemispheres,At the base of the brain,,,,C,"The pineal gland is correctly located at the center of the brain, between the two hemispheres. It is a small endocrine gland often referred to as the 'third eye' due to its unique location. Choices A, B, and D are incorrect as the pineal gland is not situated below the larynx, above the kidney, or at the base of the brain.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Questions,What is the relationship between force and acceleration according to Newton's second law?,,Force is directly proportional to acceleration,Force is inversely proportional to acceleration,Force has no relation to acceleration,"Force causes deceleration, not acceleration",,,,A,"According to Newton's second law of motion, the acceleration of an object is directly proportional to the net force acting on it and inversely proportional to its mass. This relationship is mathematically expressed as F = ma, where F represents force, m represents mass, and a represents acceleration. Therefore, an increase in force will result in a proportional increase in acceleration, supporting the statement that force is directly proportional to acceleration. Choice B is incorrect as it suggests an inverse relationship, which is not consistent with Newton's second law. Choice C is incorrect because force and acceleration are indeed related as per Newton's second law. Choice D is incorrect as force can cause acceleration or deceleration depending on the direction of the force relative to the motion of the object, but it does not exclusively cause deceleration.",
ATI TEAS 7,TEAS Science,ATI TEAS Practice Test Science,Which type of tissue provides support and structure to the body?,,Muscle tissue,Connective tissue,Nervous tissue,Epithelial tissue,,,,B,"Connective tissue is the correct answer as it provides support, structure, and strength to the body by holding tissues and organs in place. Muscle tissue is primarily responsible for movement, nervous tissue for communication, and epithelial tissue for covering and lining surfaces. While muscle tissue allows for voluntary and involuntary movement, nervous tissue transmits electrical signals, and epithelial tissue acts as a protective barrier and is involved in absorption and secretion. Therefore, in the context of providing support and structure, connective tissue is the most appropriate choice.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Questions,"Which layer of the skin, containing connective tissue, blood vessels, and nerve endings, is located beneath the epidermis?",,Epidermis,Dermis,Hypodermis,Stratum corneum,,,,B,"The correct answer is the dermis. The dermis is the deeper layer of the skin that contains connective tissue, blood vessels, and nerve endings. It is located beneath the epidermis and provides structural support, nourishment, and sensitivity to the skin. The epidermis is the outermost layer of the skin responsible for protection. The hypodermis, also known as the subcutaneous layer, is the deepest layer that contains fat cells and plays a role in insulation and energy storage. The stratum corneum is the outermost layer of the epidermis composed of dead skin cells that are continually shed and replaced.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Practice Test,Water is considered a universal solvent due to its ____.,,Cohesion,Adhesion,Molarity,Dilution,,,,B,"The correct answer is B: Adhesion. Water's polarity allows it to dissolve many substances due to its ability to adhere to and interact with other molecules, making it an effective solvent. Cohesion refers to water molecules sticking together, molarity is a measure of concentration, and dilution refers to the process of reducing the concentration of a solute in a solution, none of which directly relate to water's role as a universal solvent.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Test,During which phase of meiosis do chiasmata structures form?,,Prophase I,Prophase II,Metaphase I,Metaphase II,,,,A,"Chiasmata structures, where crossing over occurs, form during Prophase I of meiosis. This phase is characterized by homologous chromosomes pairing up and crossing over, leading to the exchange of genetic material between non-sister chromatids. Chiasmata are visible points of contact where genetic material has been exchanged, and they play a critical role in genetic diversity. Prophase II is the phase where chromosomes condense again in the second meiotic division, but chiasmata formation occurs in Prophase I. Metaphase I is the phase where homologous chromosomes align at the metaphase plate, not where chiasmata form. Metaphase II is the phase where replicated chromosomes align at the metaphase plate in the second meiotic division, but chiasmata formation occurs earlier in Prophase I.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Questions,Which of the following is an effect of high blood pressure?,,Smoking,Excessive dietary salt,Renal vessel damage,Older age,,,,C,"The correct answer is C: Renal vessel damage. High blood pressure can lead to damage in blood vessels throughout the body, including the kidneys. When blood vessels in the kidneys are affected, it can impair kidney function and potentially lead to kidney disease. Smoking (Choice A) and excessive dietary salt (Choice B) can contribute to high blood pressure but are not direct effects of high blood pressure itself. Older age (Choice D) is a risk factor for developing high blood pressure but is not a direct effect of high blood pressure.",
ATI TEAS 7,TEAS Science,ATI TEAS Practice Test Science,The lymphatic system is a network of vessels and organs that plays a vital role in:,,Transporting oxygen and nutrients to cells,Carrying waste products away from tissues,Regulating body temperature,Producing red blood cells,,,,B,"The correct answer is B: Carrying waste products away from tissues. The lymphatic system functions to maintain fluid balance in the body by removing excess fluid, filtering out harmful substances, and transporting waste products away from tissues. It does not primarily focus on transporting oxygen and nutrients to cells, regulating body temperature, or producing red blood cells. Choices A, C, and D are incorrect as the primary function of the lymphatic system is related to waste removal and maintaining fluid balance in the body, rather than roles such as nutrient transport, temperature regulation, or red blood cell production.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Questions,At which of the following ages would ossification most likely take place to replace cartilage at the growth plate?,,5,18,42,91,,,,B,"Ossification, the process where cartilage is replaced by bone, typically occurs during adolescence, around the age of 18. This is when the growth plates in the bones close, and the bones stop growing in length, leading to the replacement of cartilage with bone tissue. Choice A (5) is incorrect because ossification primarily occurs during adolescence, not early childhood. Choice C (42) is incorrect as ossification is completed well before this age, usually during the late teens or early twenties. Choice D (91) is incorrect as ossification is a process that occurs earlier in life, typically during adolescence, and is not a process that occurs in advanced age.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Practice Test,"What controls the involuntary, rhythmic contractions of the heart muscle?",,Lungs,Brain,Spinal cord,Sinoatrial node (located within the heart),,,,D,"The correct answer is D: Sinoatrial node (located within the heart). The involuntary, rhythmic contractions of the heart muscle are controlled by a specialized group of cells located within the heart called the sinoatrial node (SA node). The SA node acts as the heart's natural pacemaker, producing electrical impulses that regulate the heart rate and synchronize the contractions of the heart muscle. Choices A, B, and C (Lungs, Brain, Spinal cord) are not responsible for directly influencing the rhythmic contractions of the heart muscle.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Test,What is the formula to calculate acceleration?,,Acceleration = Mass/Force,Acceleration = Force/Mass,Acceleration = Time/Distance,Acceleration = Time Change in Velocity,,,,D,"Acceleration is defined as the rate of change of velocity with respect to time. The correct formula to calculate acceleration is Acceleration = Time Change in Velocity. This formula specifically represents how much an object's velocity changes over a specified time period, providing a measure of the object's speed change rate. Choices A and B are incorrect as they do not represent the relationship between acceleration and time change in velocity. Choice C is incorrect as it involves time and distance, which are not directly related to acceleration.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Questions,Which of the following is the main organ responsible for absorbing nutrients?,,Stomach,Small intestine,Large intestine,Pancreas,,,,B,"The small intestine is the main organ responsible for absorbing nutrients from the food we eat. It is where the majority of digestion and absorption of nutrients such as carbohydrates, proteins, fats, vitamins, and minerals occurs. The inner lining of the small intestine is covered in tiny finger-like projections called villi, which increase the surface area available for nutrient absorption. While the stomach plays a role in breaking down food into smaller particles, the actual absorption of nutrients primarily takes place in the small intestine. The large intestine mainly absorbs water and electrolytes, and the pancreas produces digestive enzymes and hormones but is not primarily responsible for absorbing nutrients.",
ATI TEAS 7,TEAS Science,ATI TEAS Practice Test Science,Which vitamin plays a vital role in immune function?,,Vitamin A,Vitamin B12,Vitamin D,Vitamin E,,,,C,"Vitamin D is the correct answer. It plays a vital role in immune function by regulating the immune system and enhancing the pathogen-fighting effects of monocytes and macrophages. Deficiency in Vitamin D has been linked to increased susceptibility to infections and autoimmune diseases, highlighting its importance in maintaining a healthy immune response. Vitamin A (Choice A) is essential for vision and skin health but is not primarily known for its role in immune function. Vitamin B12 (Choice B) is important for red blood cell formation and neurological function, not specifically immune function. Vitamin E (Choice D) acts as an antioxidant and is beneficial for skin health and cell function, but it is not primarily associated with immune system support.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Questions,Which of the following is the space between the lungs?,,Mediastinum,Pericardial cavity,Pleural cavity,Thoracic space,,,,A,"The correct answer is A, mediastinum. The mediastinum is the space between the lungs in the chest that contains the heart, major blood vessels, esophagus, trachea, and other structures. This area separates the lungs into right and left cavities. Choice B, pericardial cavity, is incorrect as it refers to the space that surrounds the heart. Choice C, pleural cavity, is not the correct answer as it is the space between the layers of the pleura surrounding each lung. Choice D, thoracic space, is a vague term and not specific to the space between the lungs.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Practice Test,Which chamber of the heart is the largest?,,Right atrium,Left atrium,Right ventricle,Left ventricle,,,,D,"The correct answer is D, the left ventricle. The left ventricle is the largest and strongest chamber of the heart. It is responsible for pumping oxygenated blood to the entire body through the aorta, playing a crucial role in the circulatory system. Choices A, B, and C are incorrect. The right atrium receives deoxygenated blood from the body, the left atrium receives oxygenated blood from the lungs, and the right ventricle pumps deoxygenated blood to the lungs for oxygenation. However, the left ventricle is the largest chamber and performs the vital function of pumping oxygen-rich blood to the body.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Test,"During normal breathing, which muscle is the primary driver of inhalation by contracting and flattening to increase the volume of the thoracic cavity?",,Diaphragm,Intercostal muscles,Abdominal muscles,Pectoral muscles,,,,A,"The diaphragm is the primary muscle responsible for inhalation during normal breathing. When it contracts, it flattens, increasing the volume of the thoracic cavity and creating a negative pressure that allows air to flow into the lungs. Intercostal muscles also play a role in expanding the chest cavity during inhalation, but the diaphragm is the main driver of the process. Abdominal muscles are primarily involved in exhalation by pushing the diaphragm upward to expel air from the lungs. Pectoral muscles are involved in movements of the arms and shoulders, not in breathing, making them incorrect choices for this question.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Questions,Which type of nutrient requires the most complex and lengthy digestion process?,,Carbohydrates,Proteins,Fats,Vitamins,,,,B,"Proteins require the most complex and lengthy digestion process compared to the other nutrient types provided. When proteins are consumed, they undergo a process where they need to be broken down into amino acids, which are essential building blocks of proteins. This intricate digestion process begins in the stomach aided by stomach acid and enzymes, proceeds to the small intestine where further enzymes break down proteins into amino acids, and concludes with the absorption of these amino acids into the bloodstream for various bodily functions. Carbohydrates and fats also require digestion, but the process for breaking down proteins into amino acids is notably more intricate and time-consuming. In contrast, vitamins do not require digestion in the same manner as proteins, carbohydrates, and fats because they are already in a form that can be readily absorbed by the body.",
ATI TEAS 7,TEAS Science,ATI TEAS Practice Test Science,Which of the following is the main function of the skin?,,To protect the body from harm,To regulate body temperature,To produce hormones,"To sense touch, temperature, and pain",,,,A,"Rationale:
A) To protect the body from harm: The skin acts as a physical barrier that protects the body from external threats such as pathogens, UV radiation, and physical injuries. It helps prevent infections and dehydration, making it a crucial function of the skin.

B) To regulate body temperature: While the skin does play a role in regulating body temperature through processes like sweating and vasodilation/vasoconstriction, its primary function is protection.

C) To produce hormones: Hormone production is primarily carried out by endocrine glands such as the pituitary gland, thyroid gland, and adrenal glands, not the skin.

D) To sense touch, temperature, and pain: The skin contains sensory receptors that allow us to perceive touch, temperature, and pain, but this function is secondary to its main role of protecting the body from harm.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Questions,What property best describes the characteristic that nuclear forces are much stronger than electromagnetic forces at the nuclear level?,,Short-range interaction,Long-range interaction,Repulsive force,Dependent on charge only,,,,A,"The correct answer is A: Short-range interaction. Nuclear forces are much stronger than electromagnetic forces at the nuclear level because they are short-range interactions that act over distances on the order of the size of an atomic nucleus. This short-range nature of nuclear forces allows them to be much stronger than the long-range electromagnetic forces, which weaken with distance according to the inverse square law. Choice B, long-range interaction, is incorrect because nuclear forces are short-range. Choice C, repulsive force, is incorrect as nuclear forces include both attractive and repulsive components. Choice D, dependent on charge only, is incorrect because nuclear forces are not solely determined by charge but also involve other factors like spin and isospin.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Practice Test,Which part of the digestive system is responsible for absorbing nutrients?,,Esophagus,Stomach,Small intestine,Large intestine,,,,C,"The small intestine is the correct answer because it is the primary site for nutrient absorption in the digestive system. It contains specialized structures such as villi and microvilli that maximize the absorption of nutrients from digested food. The esophagus is responsible for transporting food from the mouth to the stomach; the stomach primarily aids in digestion by secreting enzymes and acids; and the large intestine mainly absorbs water and electrolytes from the remaining indigestible food matter. Therefore, the small intestine plays a crucial role in absorbing essential nutrients for the body's functions, making it the correct choice in this context.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Test,"Following successful heart transplant surgery, the patient's body will need to take medications to:",,Suppress the immune system and prevent rejection of the new heart.,Reduce overall blood pressure.,Dissolve any remaining blood clots.,Stimulate the growth of new heart tissue.,,,,A,"After heart transplant surgery, the patient's body will need to take medications to suppress the immune system and prevent rejection of the new heart. This is essential to ensure that the body does not identify the transplanted heart as a foreign entity and mount an immune response against it, which could lead to transplant rejection and failure. Choices B, C, and D are incorrect because post-heart transplant medications primarily focus on preventing rejection by suppressing the immune system, rather than reducing blood pressure, dissolving blood clots, or stimulating the growth of new heart tissue.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Questions,"When a blockage forms in a coronary artery, reducing blood flow to the heart muscle, this condition is called:",,Atherosclerosis,Myocardial infarction,Angina pectoris,Heart murmur,,,,B,"A myocardial infarction, commonly known as a heart attack, occurs when a blockage forms in a coronary artery, leading to reduced blood flow to the heart muscle. Atherosclerosis refers to the buildup of plaque in the arteries, which can lead to blockages but is not the name for this specific condition. Angina pectoris is chest pain or discomfort due to inadequate blood supply to the heart muscle, which is a precursor to a heart attack but not the name for this condition. A heart murmur is an abnormal sound heard during a heartbeat, often due to turbulent blood flow, and is not related to a blockage in a coronary artery.",
ATI TEAS 7,TEAS Science,ATI TEAS Practice Test Science,Which part of the cell is responsible for storing genetic information?,,Ribosome,Mitochondrion,Nucleus,Cytoplasm,,,,C,"The correct answer is C, Nucleus. The nucleus is responsible for storing genetic information in the form of DNA. The DNA within the nucleus controls the activities of the cell by directing the synthesis of proteins and regulating gene expression. Choices A, Ribosome, B, Mitochondrion, and D, Cytoplasm, do not store genetic information. Ribosomes are involved in protein synthesis, mitochondria produce energy for the cell, and cytoplasm is a gel-like substance that houses organelles and where many cellular activities occur.",
ATI TEAS 7,TEAS Science,ATI TEAS 7 Science Practice Questions,What is the primary function of ribosomes in the cell?,,To synthesize lipids and other cellular components,To package and transport proteins,To break down macromolecules,To translate mRNA into proteins,,,,D,"Ribosomes are cellular organelles responsible for protein synthesis. They read the genetic information encoded in messenger RNA (mRNA) and use this information to assemble amino acids into a specific sequence, forming a protein. This process is known as translation and is essential for the production of proteins that carry out various functions in the cell. Options A, B, and C are incorrect as they do not accurately describe the primary function of ribosomes. Choice A is incorrect because the synthesis of lipids and other cellular components is not the primary function of ribosomes. Choice B is incorrect as packaging and transporting proteins are functions typically associated with the endoplasmic reticulum and Golgi apparatus. Choice C is incorrect because ribosomes do not break down macromolecules; instead, they are involved in building proteins from amino acids.",
ATI TEAS 7,TEAS Science,ATI TEAS Science Practice Test,What is the small repeating unit in the contractile apparatus of skeletal muscle?,,Myofibril,Actin,Sarcomere,Myosin,,,,C,"The correct answer is 'Sarcomere.' The sarcomere is the smallest repeating unit within myofibrils and is responsible for muscle contraction in skeletal muscle. It consists of overlapping actin and myosin filaments arranged in a highly organized structure that allows for the sliding of filaments during muscle contraction. 'Myofibril' (choice A) is incorrect because it is a larger structure composed of sarcomeres. 'Actin' (choice B) and 'Myosin' (choice D) are incorrect as they are individual proteins that are components of the sarcomere, not the smallest repeating unit itself.",
ATI TEAS 7,TEAS Math,ATI TEAS Math Practice Test,"In the problem 6 + 3  2, which operation should be completed first?",,Multiplication,Addition,Division,Subtraction,,,,A,"The correct answer is 'Multiplication.' According to the order of operations (PEMDAS), which stands for Parentheses, Exponents, Multiplication and Division (from left to right), Addition and Subtraction (from left to right), multiplication should be completed first. In the given expression, 3  2 should be solved before adding 6 to the result. This means that the multiplication operation should be prioritized over addition. Choices B, C, and D are incorrect because, in the order of operations, multiplication takes precedence over addition, division, and subtraction, respectively.",
ATI TEAS 7,TEAS Math,ATI TEAS 7 Math Practice Test,"If Hannah spends at least $16 on 4 packages of coffee, which of the following inequalities represents the possible costs?",,16 ≤ 4p,16 < 4p,16 > 4p,16 ≥ 4p,,,,D,"To represent the relationship between the number of packages of coffee and the minimum cost, the inequality can be written as 4p ,,,,,,, 16 (cost is at least $16). This inequality can also be expressed as 16 ,,,,,,, 4p, which reads as the cost being less than or equal to $16. Therefore, the correct answer is D. Choice A (16 ,,,,,,, 4p) implies that the cost can be greater than or equal to $16, which does not align with the statement that Hannah spends at least $16. Choice B (16 < 4p) suggests that the cost is less than $16, which contradicts the given information. Choice C (16 > 4p) indicates that the cost is greater than $16, which is not accurate based on the scenario provided.",
ATI TEAS 7,TEAS Math,ATI TEAS Math Study Guide,"To begin making her soup, Jennifer added four containers of chicken broth with 1 liter of water into the pot. Each container of chicken broth contains 410 milliliters. How much liquid is in the pot?",,1.64 liters,2.64 liters,5.44 liters,6.12 liters,,,,B,"Each container of chicken broth contains 410 milliliters. Jennifer added four containers, which totals 4 * 410 = 1640 milliliters of chicken broth. She then added 1 liter of water, equivalent to 1000 milliliters. Combining all the liquids, we get 1640 + 1000 = 2640 milliliters, which equals 2.64 liters. Choice A is incorrect because it miscalculates the total liquid volume. Choice C is incorrect as it greatly overestimates the liquid amount. Choice D is incorrect as it also overestimates the liquid content in the pot.",
ATI TEAS 7,TEAS Math,ATI TEAS 7 Math Practice Questions,Jonathan pays a $65 monthly flat rate for his cell phone. He is charged $0.12 per minute for each minute used in a roaming area. Which of the following expressions represents his monthly bill for x roaming minutes?,,65 + 0.12x,65x + 0.12,65.12x,65 + 0.12x,,,,A,"The correct expression for Jonathan's monthly bill is 65 + 0.12x, where x represents the number of roaming minutes. The $65 monthly flat rate is added to the product of $0.12 per minute and the number of roaming minutes (x). Choice B is incorrect because it incorrectly multiplies the flat rate by x and adds the per-minute charge. Choice C is incorrect as it combines the flat rate and the per-minute charge into a single value. Choice D is incorrect as it incorrectly multiplies the flat rate by x and adds the per-minute charge separately.",
ATI TEAS 7,TEAS Math,ATI TEAS Math Practice,"Futuristic Furniture gave the man two choices: pay the entire amount in one payment with cash, or pay $1000 as a down payment and $120 per month for two full years in the financing plan. If the man chooses the financing plan, how much more would he pay?",,$1480 more,$1280 more,$1600 more,$2480 more,,,,B,"If the man chooses the financing plan, he pays $1000 as a down payment initially. Over the two-year period, he will be paying $120 per month for a total of 24 months, which amounts to $120 x 24 = $2880. Therefore, the total amount he pays for the furniture through the financing plan is $1000 (down payment) + $2880 (monthly payments) = $3880. Comparing this total with the entire amount paid in one payment with cash would be $3880 - $3000 = $880 more. So, the man would pay $880 more if he chooses the financing plan. Therefore, the correct answer is $1280 more, not $1480, $1600, or $2480. These amounts do not accurately represent the additional cost incurred by choosing the financing plan.",
ATI TEAS 7,TEAS Math,ATI TEAS Math Practice Test,What is the simplest way to write the following expression? 5x - 2y + 4x + y,,9x - y,9x - 3y,9x + 3y,x; y,,,,A,"To simplify the given expression 5x - 2y + 4x + y, we combine like terms. Grouping the x terms together and the y terms together, we have 5x + 4x - 2y + y. Combining like terms results in 9x - y. Therefore, the simplest form of the expression is 9x - y, which corresponds to option A. Option B is incorrect because it incorrectly subtracts 3y instead of just y. Option C is incorrect because it adds 3y instead of subtracting y. Option D is incorrect as it separates x and y with a semicolon instead of an operation, providing no simplified expression.",
ATI TEAS 7,TEAS Math,ATI TEAS 7 Math Practice Test,"Sarah buys one red can of paint every month. If she continues this for four months, how many red cans did she buy?",,2,3,4,5,,,,C,"The correct answer is C. Sarah buys one red can of paint every month for four months. Therefore, if she continues this pattern for four months, she would have bought a total of 4 red cans. Choices A, B, and D are incorrect because they do not reflect the total number of red cans accumulated over the specified period of four months.",
ATI TEAS 7,TEAS Math,ATI TEAS Math Study Guide,Solve for x: 3(x - 1) = 2(3x - 9),,x = 2,x = 8/3,x = -5,x = 5,,,,D,"To solve the equation 3(x - 1) = 2(3x - 9), first distribute and simplify both sides to get 3x - 3 = 6x - 18. Next, subtract 3x from both sides to get -3 = 3x - 18. Then, add 18 to both sides to obtain 15 = 3x. Finally, divide by 3 to find x = 5. Therefore, the correct answer is x = 5. Choices A, B, and C are incorrect because they do not represent the correct solution to the given equation after proper algebraic manipulation.",
ATI TEAS 7,TEAS Math,ATI TEAS 7 Math Practice Questions,"Which unit of measurement is larger, inches or centimeters?",,Inches are larger,Centimeters are larger,They are the same size,It depends on the measurement,,,,A,"Inches are larger than centimeters. This is because one inch is equivalent to 2.54 centimeters. Therefore, when comparing the two units, inches are greater in length than centimeters. Choice B is incorrect as centimeters are smaller than inches. Choice C is incorrect as inches and centimeters are not the same size. Choice D is incorrect as the relationship between inches and centimeters is fixed, with inches being larger in general.",
