course,subject,exam,question,extract,optionA,optionB,optionC,optionD,optionE,optionF,optionG,correct_answer,Rationale,study_tip
HESI A2,Biology,Biology HESI A2 Practice Questions,Why do gardeners sometimes use salt to get rid of slugs?,,The salt moves from the exterior into the slug's body.,The salt causes water in the slug to move outward.,The salt and slug slime merge to form a new compound.,The salt's corrosiveness breaks down the slug's cell walls.,,,,D,"Gardeners use salt to get rid of slugs because salt is corrosive and breaks down the slug's cell walls. When the slug comes into contact with salt, the salt draws moisture out of the slug's body, causing dehydration and ultimately leading to the slug's death. Choices A, B, and C are incorrect because the primary mechanism of salt in eliminating slugs is its corrosive action on the slug's body, not the movement of salt into the slug's body, outward movement of water in the slug, or merging with slug slime to form a new compound.",
HESI A2,Biology,Biology HESI A2 Practice Questions,What type of transport moves substances across the cell membrane using energy?,,Passive Transport,Active Transport,Facilitated Diffusion,Osmosis,,,,B,"The correct answer is B: Active Transport. Active transport moves substances across the cell membrane by utilizing energy from the cell, typically in the form of ATP. This process allows the cell to move molecules against their concentration gradient, requiring energy expenditure. Choices A, C, and D are incorrect because passive transport does not require energy input, facilitated diffusion involves the assistance of proteins but does not directly use energy, and osmosis is the diffusion of water molecules specifically, not substances, across a selectively permeable membrane.",
HESI A2,Biology,Biology HESI A2 Practice Questions,During which phase of cell division do the chromosomes replicate?,,Prophase,Interphase,Anaphase,Telophase,,,,B,"Chromosomes replicate during the interphase of the cell cycle. Interphase is the phase where the cell prepares for division by undergoing various activities such as growth, DNA replication, and protein synthesis. During DNA replication in interphase, each chromosome in the cell is duplicated to form two sister chromatids, which are then separated during cell division. Prophase is the phase where the chromosomes condense, and the nuclear envelope breaks down. Anaphase is the phase where sister chromatids are pulled apart towards opposite poles of the cell. Telophase is the phase where the nuclear envelope reforms, and chromosomes begin to decondense.",
HESI A2,Biology,Biology HESI A2 Practice Questions,What is the process of cell division that results in two daughter cells with identical genetic material?,,Mitosis,Meiosis,Binary Fission,Budding,,,,A,"The correct answer is A, Mitosis. Mitosis is the process of cell division in which a cell divides and produces two daughter cells that are genetically identical to the parent cell. Choice B, Meiosis, is a type of cell division that produces gametes with half the number of chromosomes. Choice C, Binary Fission, is a form of asexual reproduction in single-celled organisms. Choice D, Budding, is a form of asexual reproduction where a new organism develops from an outgrowth or bud on the parent.",
HESI A2,Biology,Biology HESI A2 Practice Questions,"What organelle do plant cells have that functions as storage, waste disposal, and protection?",,Nucleus,Mitochondria,Vacuoles,Ribosomes,,,,C,"Correct! Plant cells have vacuoles that serve as storage centers, help in waste disposal by containing and isolating harmful materials, and contribute to protection by storing toxic substances. The other choices are incorrect because the nucleus contains genetic material, mitochondria are responsible for energy production, and ribosomes are involved in protein synthesis.",
HESI A2,Biology,Biology HESI A2 Practice Questions,Imagine that two parents both carry the recessive gene for cystic fibrosis. Any homozygous recessive offspring will manifest the disease. What percentage of the offspring is predicted to be carriers but not manifest the disease?,,0%,25%,50%,100%,,,,B,"When both parents carry the recessive gene for cystic fibrosis (homozygous recessive), there is a 25% chance for each offspring to inherit two recessive alleles and, therefore, manifest the disease. There is also a 50% chance for each offspring to inherit one recessive allele and one dominant allele, making them carriers of the disease but not manifest it. Therefore, 25% of the offspring are predicted to be carriers but not manifest the disease. Choice A (0%) is incorrect because there is a portion of offspring that will be carriers. Choice C (50%) is incorrect as this percentage corresponds to carriers who will not manifest the disease. Choice D (100%) is incorrect as not all offspring will be carriers and not manifest the disease.",
HESI A2,Biology,Biology HESI A2 Practice Questions,Where is the genetic code for each person stored?,,RNA,DNA,Nucleus,Chromosomes,,,,B,"The genetic code for each person is stored in DNA. DNA carries all the hereditary information, including unique traits and characteristics. RNA (Choice A) is involved in protein synthesis but does not hold the complete genetic code. The nucleus (Choice C) is a cellular organelle that houses the DNA, but it is not the genetic code itself. Chromosomes (Choice D) are structures made of DNA and proteins, but the genetic code is specifically encoded in the DNA molecule.",
HESI A2,Biology,Biology HESI A2 Practice Questions,Which of the following is true of homozygous traits?,,They are haploid,They are denoted AA,They are denoted aa,They are denoted Aa,,,,B,"Homozygous traits have two identical forms of the gene, either both dominant (AA) or both recessive (aa). Therefore, choices B and C are true for homozygous traits. Choice A is incorrect because being haploid refers to having a single set of chromosomes, not necessarily homozygous traits. Choice D is incorrect as homozygous traits have identical alleles, so they are not denoted as Aa.",
HESI A2,Biology,Biology HESI A2 Practice Questions,Which cellular structure is largely protective in function?,,Mitochondrion,Vacuole,Cell membrane,Ribosome,,,,C,"The correct answer is C: Cell membrane. The cell membrane, also known as the plasma membrane, is largely protective in function as it serves as a selectively permeable barrier that surrounds the cell, providing structural support and helping to maintain cell integrity. It regulates the movement of substances in and out of the cell, thus protecting the cell from harmful external factors while allowing essential nutrients to enter. Mitochondrion (choice A) is responsible for energy production, not primarily protective. Vacuole (choice B) is mainly involved in storage and transport. Ribosome (choice D) is involved in protein synthesis, not protective functions.",
HESI A2,Biology,Biology HESI A2 Practice Questions,"In a strand of DNA, you would expect to see adenine paired with ___________.",,cytosine,uracil,thymine,guanine,,,,C,"In a strand of DNA, adenine always pairs with thymine through two hydrogen bonds. This pairing is a fundamental aspect of DNA structure, where adenine and thymine complement each other in the double helix. Choice A (cytosine) is incorrect because adenine does not pair with cytosine in DNA. Choice B (uracil) is incorrect as uracil is found in RNA, not DNA. Choice D (guanine) is incorrect as guanine pairs with cytosine, not adenine, in DNA.",
HESI A2,Biology,Biology HESI A2 Practice Questions,Which organelle is responsible for organizing protein synthesis?,,Nucleus,Ribosome,Lysosome,Vacuole,,,,B,"The correct answer is B: Ribosome. Ribosomes are responsible for organizing protein synthesis by assembling amino acids. They are the cellular machinery where proteins are synthesized. The other choices, such as the nucleus, lysosome, and vacuole, do not directly participate in protein synthesis. The nucleus contains DNA and controls cell activities, the lysosome is involved in digestion and waste removal, and the vacuole is responsible for storage and maintaining cell turgor pressure.",
HESI A2,Biology,Biology HESI A2 Practice Questions,What is the magnification of an ocular lens on a microscope?,,4x,10x,40x,100x,,,,B,"The magnification of an ocular lens on a microscope is typically 10x, which is considered standard for most microscopes. Ocular lenses are designed to magnify the image produced by the objective lens further. Choices A, C, and D are incorrect because they do not represent the standard magnification of an ocular lens. A magnification of 4x, 40x, or 100x would not be typical for an ocular lens in a microscope.",
HESI A2,Biology,Biology HESI A2 Practice Questions,Which molecule is primarily responsible for storing energy in cells?,,Glucose,ATP,Fatty acids,Starch,,,,B,ATP is the correct answer because it is the molecule responsible for storing and providing energy in cells. Glucose is a source of energy but not primarily for storage. Fatty acids are more involved in energy production through oxidation. Starch is a polysaccharide used for energy storage in plants.,
HESI A2,Biology,Biology HESI A2 Practice Questions,Which two bases are purines?,,Adenine (A),Cytosine (C),Thymine (T),Guanine (G),,,,A,"Adenine (A) and guanine (G) are the two bases that are purines. Purines are characterized by a double-ring structure containing two carbon rings, distinguishing them from pyrimidines. Adenine and guanine are purines because they possess this unique double-ring structure. Therefore, choices A and D, adenine and guanine, respectively, are the correct answers. Choices B and C, cytosine and thymine, are pyrimidines and do not exhibit the double-ring structure characteristic of purines.",
HESI A2,Biology,Biology HESI A2 Practice Questions,Athletes are often concerned with the question of what they need in their diets to increase muscle mass and strength. What biologic molecule would you recommend that would accomplish this?,,carbohydrates,proteins,lipids,nucleic acids,,,,B,"Proteins are essential for building and repairing muscle tissue. They contain amino acids, which are the building blocks of muscles. Athletes looking to increase muscle mass and strength should focus on consuming adequate amounts of high-quality proteins in their diets. Carbohydrates provide energy for workouts, lipids are important for overall health but do not directly contribute to muscle building, and nucleic acids are involved in genetic activities rather than muscle growth.",
HESI A2,Biology,Biology HESI A2 Practice Questions,Which light color would be most effective for growing green plants indoors?,,Blue,Yellow,Green,Orange,,,,A,"Blue light is the most effective color for growing green plants indoors. Blue light has a higher energy level compared to other colors, which is crucial for promoting vegetative growth, strong stems, and lush foliage in plants. Additionally, blue light helps regulate plant growth hormones, making it essential for the overall health and development of green plants. Yellow, green, and orange light do not provide the necessary energy levels or spectrum needed for optimal plant growth, making them less effective choices for growing green plants indoors.",
HESI A2,Biology,Biology HESI A2 Practice Questions,Why is it important for cells to undergo mitosis?,,mitosis allows for reproduction with male and female gametes,mitosis increases variation within the species,mitosis produces cells that are different from the parent cell,mitosis produces cells for growth and repair of body tissue,,,,D,"It is important for cells to undergo mitosis because it produces cells for the growth and repair of body tissues. Mitosis allows for the formation of genetically identical daughter cells, ensuring proper function and maintenance of the organism's body. By producing new cells, mitosis helps in the replenishment of damaged or worn-out tissue and supports overall growth and development. Choices A, B, and C are incorrect because mitosis is not directly related to reproduction with male and female gametes, increasing variation within the species, or producing cells different from the parent cell. These functions are more associated with meiosis, which is specifically for sexual reproduction and genetic diversity.",
HESI A2,Biology,Biology HESI A2 Exam,What type of tissue is fat?,,Connective,Muscle,Nervous,Epithelial,,,,A,"Fat is a type of loose connective tissue known as adipose tissue. Adipose tissue primarily functions to store energy and provide cushioning and insulation for organs. While muscle tissue is responsible for movement, nervous tissue transmits nerve impulses, and epithelial tissue covers and protects body surfaces, fat specifically falls under the category of connective tissue.",
HESI A2,Biology,Biology HESI A2 Exam,Which of the following are found both in open and closed circulatory systems?,,Arteries,Red blood cells,Capillaries,Immune cells,,,,C,"The correct answer is C, Capillaries. Capillaries are found in both open and closed circulatory systems. Capillaries are small blood vessels that connect arteries and veins, allowing for the exchange of nutrients and wastes between the blood and tissues. They are essential components of circulatory systems regardless of whether they are open or closed. Arteries (Choice A) are not found in open circulatory systems, as these systems lack distinct arteries and veins. Red blood cells (Choice B) are present in the blood but are not exclusive to either open or closed circulatory systems. Immune cells (Choice D) are not specific components of circulatory systems, as they are part of the immune system.",
HESI A2,Biology,Biology HESI A2 Exam,Which color of light is least effective at driving photosynthesis?,,Violet,Green,Orange,Red,,,,B,"Green light is the least effective at driving photosynthesis because chlorophyll, the primary pigment responsible for absorbing light in plants, does not absorb green light well. Instead, chlorophyll absorbs more effectively in the blue and red regions of the light spectrum. Therefore, green light is relatively less efficient in promoting photosynthesis compared to violet, orange, and red light. Violet light, although at the shorter wavelength end of the spectrum, can still drive photosynthesis better than green light. Orange and red light are more efficiently absorbed by chlorophyll, making them more effective in driving the process of photosynthesis.",
HESI A2,Biology,Biology HESI A2 Exam,The mixture of gases surrounding a planet is referred to as its ______.,,Atmosphere,Stratosphere,Biosphere,Troposphere,,,,A,"The mixture of gases surrounding a planet is referred to as its atmosphere. The atmosphere plays a crucial role in supporting life on Earth by providing oxygen, regulating carbon dioxide levels, and shielding the planet from harmful radiation. While the stratosphere, troposphere, and other layers are part of the atmosphere, the term 'atmosphere' encompasses the entire gaseous envelope surrounding a planet. The stratosphere, troposphere, mesosphere, thermosphere, and exosphere are specific layers within the atmosphere, each with distinct characteristics and functions.",
HESI A2,Biology,Biology HESI A2 Exam,A cell that does not contain membrane-bound organelles or a defined nucleus would be classified as:,,eukaryotic,embryonic,prokaryotic,symbiotic,,,,C,"A cell that does not contain membrane-bound organelles or a defined nucleus is classified as prokaryotic. Prokaryotic cells lack a true nucleus, and their genetic material is typically found in a region called the nucleoid. Examples of prokaryotic organisms include bacteria and archaea. Eukaryotic cells, on the other hand, contain membrane-bound organelles and a true nucleus, distinguishing them from prokaryotic cells. Embryonic and symbiotic classifications are not directly related to the presence of organelles or a nucleus in cells.",
HESI A2,Biology,Biology HESI A2 Exam,How many chromosomes do sperm and egg produce in meiosis?,,23,46,25,50,,,,A,"During meiosis, sperm and egg cells produce half the number of chromosomes found in somatic cells. Each contributes 23 chromosomes, which combine to form a zygote with a total of 46 chromosomes. Choice B (46) is incorrect because this is the number of chromosomes produced in mitosis, not meiosis. Choices C (25) and D (50) are also incorrect as they do not align with the chromosome count in sex cells during meiosis.",
HESI A2,Biology,Biology HESI A2 Exam,What is the second part of an organism's scientific name?,,species,phylum,population,kingdom,,,,A,"The correct answer is 'species.' In binomial nomenclature, the second part of an organism's scientific name represents its species. The species name is a unique identifier within the genus and helps differentiate between different organisms within the same genus. Choices B, C, and D are incorrect. Phylum is a taxonomic rank higher than species, population refers to a group of organisms of the same species living in the same area, and kingdom is a taxonomic rank higher than genus.",
HESI A2,Biology,Biology HESI A2 Exam,RNA is made from DNA through a process called ___________.,,transcription,synthesis,translation,replication,,,,A,"RNA is made from DNA through a process called transcription. During transcription, an enzyme called RNA polymerase reads the DNA template and synthesizes a complementary RNA molecule. This process is essential for gene expression and allows the information encoded in DNA to be converted into functional RNA molecules. Choice B, 'synthesis,' is incorrect as it is a general term and does not specifically describe the process of RNA formation from DNA. Choice C, 'translation,' is incorrect as it refers to the process where the mRNA is used to assemble amino acids during protein synthesis, not the conversion of DNA to RNA. Choice D, 'replication,' is incorrect as it is the process of making an identical copy of DNA, not converting DNA into RNA.",
HESI A2,Biology,Biology HESI A2 Exam,What is the main component of blood plasma?,,Proteins,Water,Red Blood Cells,Platelets,,,,B,"The correct answer is B: Water. Blood plasma is composed mostly of water, which acts as a solvent for various nutrients and substances. Choices A, C, and D are incorrect. Proteins are indeed present in blood plasma but are not the main component. Red blood cells and platelets are cellular components of blood, not the main component of blood plasma.",
HESI A2,Biology,Biology HESI A2 Exam,Which is not part of a nucleic acid?,,Sulfate,Phosphate,Carbon,Nitrogen,,,,A,"Sulfate is not part of a nucleic acid. Nucleic acids, such as DNA and RNA, are composed of nucleotide units, which consist of a phosphate group, a sugar molecule (ribose in RNA and deoxyribose in DNA), and a nitrogenous base. Carbon and nitrogen are essential elements found in nucleic acids, while sulfate is not a component of nucleic acid structure. Therefore, the correct answer is A: Sulfate.",
HESI A2,Biology,Biology HESI A2 Exam,How are lipids different from other organic molecules?,,They are indivisible.,They are not water soluble.,They contain zinc.,They form long proteins.,,,,B,"The correct answer is B: 'They are not water soluble.' Lipids are not water-soluble, which distinguishes them from other organic molecules. Choice A is incorrect because lipids are not indivisible; they can be broken down into fatty acids and glycerol. Choice C is incorrect as lipids do not necessarily contain zinc; they are a diverse group of molecules. Choice D is incorrect because lipids do not form long proteins; proteins are made up of amino acids, not lipids.",
HESI A2,Biology,Biology HESI A2 Exam,During which phase of mitosis do the chromosomes align in the center of the cell?,,Prophase,Metaphase,Telophase,Anaphase,,,,B,"The correct answer is Metaphase. During Metaphase, the chromosomes line up along the center of the cell's equator, forming the metaphase plate. This alignment ensures that during the subsequent phase, Anaphase, the sister chromatids can separate and move towards opposite poles. Prophase is the initial phase of mitosis where chromosomes condense and the nuclear envelope breaks down. Telophase is the final phase of mitosis where two new nuclei form.",
HESI A2,Biology,Biology HESI A2 Exam,How are molecules of water bonded to each other?,,Ionic,Covalent,Hydrogen,Molecular,,,,C,"Water molecules are bonded to each other by 'hydrogen' bonds. These bonds are not as strong as covalent bonds, which hold the atoms within each water molecule together (Choice B). Ionic bonds (Choice A) involve the transfer of electrons between atoms, which is not the case in water molecules. The term 'molecular' (Choice D) is too general and doesn't specifically describe the type of bond between water molecules.",
HESI A2,Biology,Biology HESI A2 Exam,What takes place in a lysosome?,,Ribosomes are made.,Food is produced.,Water is stored.,Food is digested.,,,,D,"In a lysosome, food particles are digested through the action of enzymes. Lysosomes are membrane-bound organelles containing digestive enzymes that break down large molecules into smaller ones, allowing the cell to utilize the nutrients for energy and other processes. Choices A, B, and C are incorrect because ribosomes are not made in lysosomes, food is not produced in lysosomes, and lysosomes do not store water.",
HESI A2,Biology,Biology HESI A2 Exam,"Tundra, savannas, grasslands, deserts, and rainforests are examples of what?",,Biomasses,Biospheres,Biodiversity,Biomes,,,,D,"Tundra, savannas, grasslands, deserts, and rainforests are examples of biomes. A biome is a large geographical area with similar climatic conditions and distinct flora and fauna. Each biome has its unique characteristics, such as temperature, precipitation levels, and types of vegetation, which define the ecosystem within that region. Biomasses refer to the total mass of living organisms in a given area, biospheres are the global ecological system integrating all living beings and their relationships, and biodiversity represents the variety of life forms in a specific habitat.",
HESI A2,Biology,Biology HESI A2 Exam,A scientist needs 12 mL of a solution. They have a bottle with 12L in it. Do they have enough?,,"Yes, they have exactly what they need","Yes, they have more than what they need","No, they do not have enough",None of the above,,,,B,"1 liter has 1000 milliliters. To convert from milliliters to liters, the decimal point moves three places to the left. So, the bottle has 12000 mL of solution, which is a lot more than the required 12 mL. Therefore, the scientist has more than what they need. Choice A is incorrect as the bottle has more than the required amount. Choice C is incorrect as the bottle contains significantly more solution than needed. Choice D is incorrect as the scientist does have more than enough solution.",
HESI A2,Biology,Biology HESI A2 Exam,What are saturated fats saturated with?,,Hydrogen atoms,Carbon atoms,Oxygen atoms,Nitrogen atoms,,,,A,"Saturated fats are saturated with hydrogen atoms. This means that each carbon atom in the fatty acid chains forming saturated fats is bonded to as many hydrogen atoms as possible. This saturation results in the fatty acid chains being straight and closely packed together, making saturated fats solid at room temperature. Choice B (Carbon atoms), C (Oxygen atoms), and D (Nitrogen atoms) are incorrect because saturated fats are specifically saturated with hydrogen atoms, not carbon, oxygen, or nitrogen atoms.",
HESI A2,Biology,Biology HESI A2 Exam,Which of the following shows how information is transformed to make a protein?,,DNA-RNA-protein,gene-chromosome-protein,ATP-amino acid-protein,RNA-DNA-protein,,,,A,"The correct sequence of events for protein synthesis is that DNA is transcribed into RNA, which is then translated into a protein. This process is known as the central dogma of molecular biology. In this sequence, DNA serves as the template for RNA synthesis (transcription), and the RNA serves as the template for protein synthesis (translation). Choice B is incorrect as genes are segments of DNA that code for proteins, and chromosomes are structures that contain DNA. Choice C is incorrect as ATP is an energy molecule and amino acids are the building blocks of proteins, but they are not directly involved in the synthesis process. Choice D is incorrect because RNA is first transcribed from DNA and then used as a template to produce proteins.",
HESI A2,Biology,Biology HESI A2 Exam,Which is true of gametes?,,They are diploid cells,They are haploid cells,They are somatic,A & C are true,,,,B,"Gametes are sex cells (sperm and eggs) that are involved in sexual reproduction. They are haploid cells, meaning they have half the number of chromosomes (n) compared to diploid cells. This is necessary for the formation of a diploid zygote when two gametes unite during fertilization. Somatic cells are non-reproductive cells in the body, so they are not gametes. Choice A is incorrect because gametes are not diploid but haploid. Choice C is incorrect because gametes are not somatic cells.",
HESI A2,Biology,Biology HESI A2 Exam,Which is an example of a gymnosperm?,,Red cedar,Japanese cherry,Flowering dogwood,American chestnut,,,,A,"Red cedar is the correct answer as it is an example of a gymnosperm. Gymnosperms are plants that produce seeds not enclosed within an ovary or fruit. In the case of red cedar, it belongs to the gymnosperm group and has naked seeds that are exposed on the surface of scales or leaves. Choices B, C, and D are angiosperms, not gymnosperms. Japanese cherry, flowering dogwood, and American chestnut are all examples of angiosperms, which are flowering plants with seeds enclosed within an ovary.",
HESI A2,Biology,HESI A2 Biology Practice Test,"In a phospholipid molecule, the head:",,Is hydrophilic,Is hydrophobic,Is on the inner side of the layer,Both A and C,,,,D,"The head of a phospholipid is hydrophilic (water-loving) and is located on the outer side of the lipid bilayer, interacting with water molecules. This arrangement positions the hydrophobic tails inward, away from water. Therefore, the correct answer is D. Choice A is incorrect because the head is hydrophilic, not hydrophobic. Choice B is incorrect as the head is on the outer side, not the inner side of the layer.",
HESI A2,Biology,HESI A2 Biology Practice Test,Where is the ovary located in a flowering plant?,,Anther,Pistil,Stamen,Calyx,,,,B,"The ovary is located in the pistil of a flowering plant. The pistil is the female reproductive part of the flower, and it consists of the ovary, style, and stigma. The ovary contains ovules, which develop into seeds after fertilization. Choice A, 'Anther,' is incorrect because the anther is the part of the flower's stamen that produces pollen. Choice C, 'Stamen,' is incorrect because the stamen is the male reproductive part of the flower, consisting of the anther and filament. Choice D, 'Calyx,' is incorrect because the calyx is the outermost whorl of a flower, composed of sepals that protect the flower bud.",
HESI A2,Biology,HESI A2 Biology Practice Test,Where is the site of cellular respiration in eukaryotic cells?,,Nucleus,Chloroplasts,Mitochondria,Ribosomes,,,,C,"The correct answer is C: Mitochondria. Mitochondria are often referred to as the powerhouse of the cell because they are responsible for cellular respiration in eukaryotic cells. During cellular respiration, mitochondria generate energy in the form of ATP. Choices A, B, and D are incorrect. The nucleus is the organelle that houses the cell's genetic material, chloroplasts are responsible for photosynthesis in plant cells, and ribosomes are involved in protein synthesis, not cellular respiration.",
HESI A2,Biology,HESI A2 Biology Practice Test,"During protein synthesis, what process uses an RNA strand to produce a complementary strand of DNA?",,Transcription,Translation,Transfer synthesis,Codon synthesis,,,,A,"The correct answer is 'Transcription.' During transcription, an RNA strand is used to produce a complementary strand of DNA. This process is essential for converting the genetic information stored in DNA into RNA. Choice B, 'Translation,' is incorrect as it involves the synthesis of proteins from mRNA. Choice C, 'Transfer synthesis,' is not a recognized term in molecular biology. Choice D, 'Codon synthesis,' is also incorrect as it does not refer to the process of using an RNA strand to produce a complementary DNA strand.",
HESI A2,Biology,HESI A2 Biology Practice Test,Which structure might be described as a core of nucleic acid surrounded by a protein coat?,,RNA,Virus,Blue-green alga,Saprophyte,,,,B,"A virus can be described as a core of nucleic acid (either RNA or DNA) surrounded by a protein coat, known as a capsid. This structure distinguishes viruses from other microorganisms such as blue-green algae (Cyanobacteria), fungi known as saprophytes, or individual RNA molecules. Viruses depend on a host cell to replicate and are considered non-living entities due to their inability to carry out metabolic functions independently.",
HESI A2,Biology,HESI A2 Biology Practice Test,How does yeast reproduce?,,Binary fission,Spore formation,Budding,Cloning,,,,C,"Yeast typically reproduces through a process called budding. During budding, a small outgrowth forms on the parent yeast cell, gradually enlarging in size until it separates to become a new, genetically identical daughter cell. This method of reproduction allows yeast to rapidly multiply and grow in favorable conditions. It is different from binary fission, spore formation, and cloning. Binary fission involves the division of a single organism into two genetically identical organisms. Spore formation is a method seen in certain fungi where specialized cells develop into spores for reproduction. Cloning involves producing genetically identical copies of an organism. Therefore, budding is the correct answer for how yeast reproduces.",
HESI A2,Biology,HESI A2 Biology Practice Test,Which is not one of the raw materials needed for cellular respiration?,,ADP,Phosphate,Water,Glucose,,,,C,"Water is not one of the raw materials needed for cellular respiration. The essential raw materials for cellular respiration include glucose (which is broken down to produce energy), oxygen, and ADP (adenosine diphosphate) and phosphate (which are necessary for the formation of ATP, the energy currency of cells). While water is crucial for many cellular processes and makes up a significant portion of cells, it is not directly involved as a raw material in the cellular respiration process.",
HESI A2,Biology,HESI A2 Biology Practice Test,"Patient A, who weighs 68 kilograms, steps onto a scale 20 times. The scale consistently weighs Patient A as 75 kilograms. What is true of the measurement?",,"It is valid, but not reliable.","It is reliable, but not valid.",It is both valid and reliable.,It is neither reliable nor valid.,,,,B,"The correct answer is B: 'It is reliable, but not valid.' The measurement is reliable because it consistently provides the same result (75 kg). However, it is not valid because it does not accurately reflect the true weight of Patient A (68 kg). Choice A is incorrect because if the scale consistently shows the same weight (75 kg), it is reliable. Choice C is incorrect because although the scale is consistent, the measurement does not reflect the true weight, making it not valid. Choice D is incorrect as the measurement is reliable but lacks validity.",
HESI A2,Biology,HESI A2 Biology Practice Test,Which statement is true of enzymes?,,They are made from lipids.,They are made from proteins.,They form double chains of DNA.,They bind with catalysts.,,,,B,"The correct answer is B: Enzymes are made from proteins. Enzymes are biological molecules that act as catalysts to speed up chemical reactions in living organisms. While the majority of enzymes are proteins, a few are made from RNA. The statement that enzymes are made from lipids (choice A) is incorrect. Enzymes do not form double chains of DNA (choice C) as their primary function is not related to DNA structure. Additionally, enzymes themselves do not bind with catalysts (choice D); instead, they act as catalysts to facilitate reactions.",
HESI A2,Biology,HESI A2 Biology Practice Test,Whose energy efficiency is greater?,,Herbivore,Carnivore,Omnivore,Decomposer,,,,D,"Decomposers have the greatest efficiency of energy among the given options. Decomposers break down organic matter, such as dead plants and animals, into simpler substances through the process of decomposition. This breakdown process results in the release of nutrients back into the ecosystem, making energy more readily available for other organisms to use. In contrast, herbivores, carnivores, and omnivores all derive their energy from the consumption of other living organisms, making their energy efficiency lower than that of decomposers. Herbivores consume plants for energy, which involves energy loss due to inefficiencies in converting plant matter into usable energy. Carnivores consume herbivores or other carnivores, leading to further energy loss through each trophic level. Omnivores consume both plant and animal matter, but their energy efficiency is still lower than decomposers because of the energy loss associated with consuming living organisms. Decomposers play a crucial role in recycling nutrients and energy in ecosystems, making them highly efficient in the utilization of energy.",
HESI A2,Biology,HESI A2 Biology Practice Test,How many different types of nucleotides are there in DNA?,,one,two,four,eight,,,,C,"The correct answer is 'C: four.' DNA is composed of four different types of nucleotides: adenine, thymine, guanine, and cytosine. These nucleotides pair up in specific combinations to form the genetic code. Choices 'A: one,' 'B: two,' and 'D: eight' are incorrect because DNA consists of a set of four distinct nucleotides, not one, two, or eight.",
HESI A2,Biology,HESI A2 Biology Practice Test,"In an example of a male with hemophilia and a female carrier, what ratio of the offspring is predicted to have the disease?",,0 female : 2 males,1 female : 0 males,1 female : 2 males,2 females : 1 male,,,,C,"In this scenario, the male offspring will inherit the hemophilia trait from their mother due to the sex-linked inheritance pattern. The female offspring will inherit one X chromosome from their mother, becoming carriers of hemophilia. Therefore, the predicted ratio of offspring with the disease would be 1 female as a carrier and 2 males with hemophilia. Choice A is incorrect because there would be male offspring with the disease. Choice B is incorrect as there would be male offspring with hemophilia. Choice D is incorrect as it does not reflect the inheritance pattern of hemophilia.",
HESI A2,Biology,HESI A2 Biology Practice Test,___________ is a symbiotic relationship in which one organism benefits and the other is not affected.,,Mutualism,Parasitism,Commensalism,Competition,,,,C,"The correct answer is 'Commensalism.' In commensalism, one organism benefits from the relationship while the other is neither helped nor harmed. This type of symbiotic relationship is characterized by one organism deriving a benefit, such as food or shelter, without impacting the other organism in any significant way. 

Choice A, 'Mutualism,' is a symbiotic relationship in which both organisms benefit. Choice B, 'Parasitism,' is a symbiotic relationship in which one organism benefits at the expense of the other. Choice D, 'Competition,' refers to a relationship in which organisms compete for limited resources, with both being affected in terms of access to resources.",
HESI A2,Biology,HESI A2 Biology Practice Test,"The renal system consists of all the organs involved in the formation and release of urine and includes the kidneys, ureters, bladder, and urethra.",,The digestive system,The reproductive system,The renal system,The kidney system,,,,C,"The correct term for the system involving the organs responsible for the formation and release of urine is the renal system, not the digestive or reproductive system. The kidneys, ureters, bladder, and urethra are specifically part of the renal system, which is responsible for filtering the blood to remove waste and excess fluids, producing urine, and eliminating it from the body. The other choices, the digestive system and the reproductive system, are not responsible for the formation and release of urine, making them incorrect answers.",
HESI A2,Biology,HESI A2 Biology Practice Test,"Within the biological hierarchical system of organization, which of the following is least inclusive?",,phylum,order,kingdom,species,,,,D,"The correct answer is 'D: species.' In the biological hierarchical system of organization, a species is the least inclusive level. A species consists of organisms that share similar characteristics and can interbreed to produce fertile offspring. On the other hand, a phylum, order, and kingdom are more inclusive classifications that encompass multiple species. Phylum groups together related classes, order groups together related families, and kingdom groups together related phyla. Therefore, species is the least inclusive category within the biological hierarchical system.",
HESI A2,Biology,HESI A2 Biology Practice Test,What is DNA made of?,,Proteins,Nucleotides,Lipids,Carbohydrates,,,,B,"DNA is made up of nucleotides, which are the building blocks of genetic material. Choice A (Proteins) is incorrect because while proteins play a crucial role in the body, they are not the building blocks of DNA. Choice C (Lipids) and Choice D (Carbohydrates) are also incorrect as they are not the primary components of DNA.",
HESI A2,Biology,HESI A2 Biology Practice Test,What is the purpose of the mitochondria?,,Control the cell,Create energy,Create proteins,Package waste for removal,,,,B,"The correct answer is B: Create energy. The primary purpose of the mitochondria is to generate energy for the cell. Mitochondria are known as the 'powerhouses' of the cell because they produce ATP (adenosine triphosphate), which is the energy currency used by cells to carry out various functions and processes. Choice A is incorrect as the mitochondria do not control the cell but rather produce energy. Choice C is incorrect as protein synthesis primarily occurs in the ribosomes. Choice D is incorrect as packaging waste for removal is a function associated with lysosomes, not mitochondria.",
